Number,model_a,model_b,result
27400,vicuna-13b,palm-2,l
27401,claude-instant-v1,vicuna-7b,l
27402,alpaca-13b,vicuna-7b,l
27403,gpt-3.5-turbo,mpt-7b-chat,l
27404,oasst-pythia-12b,gpt-4,l
27405,koala-13b,palm-2,l
27406,RWKV-4-Raven-14B,vicuna-7b,l
27407,koala-13b,oasst-pythia-12b,l
27408,alpaca-13b,dolly-v2-12b,l
27409,dolly-v2-12b,gpt-3.5-turbo,l
27410,gpt-4,claude-instant-v1,l
27411,vicuna-13b,stablelm-tuned-alpha-7b,l
27412,alpaca-13b,gpt-3.5-turbo,l
27413,koala-13b,vicuna-7b,l
27414,mpt-7b-chat,vicuna-7b,l
27415,claude-instant-v1,claude-v1,l
27416,oasst-pythia-12b,palm-2,l
27417,koala-13b,oasst-pythia-12b,l
27418,vicuna-7b,gpt-3.5-turbo,l
27419,fastchat-t5-3b,alpaca-13b,l
27420,vicuna-7b,gpt-3.5-turbo,l
27421,vicuna-7b,palm-2,l
27422,palm-2,fastchat-t5-3b,l
27423,vicuna-7b,fastchat-t5-3b,l
27424,chatglm-6b,claude-v1,l
27425,mpt-7b-chat,claude-v1,l
27426,chatglm-6b,koala-13b,l
27427,oasst-pythia-12b,gpt-4,l
27428,claude-instant-v1,koala-13b,l
27429,vicuna-13b,chatglm-6b,l
27430,claude-instant-v1,fastchat-t5-3b,l
27431,gpt-4,vicuna-13b,l
27432,dolly-v2-12b,vicuna-7b,l
27433,palm-2,chatglm-6b,l
27434,koala-13b,vicuna-7b,l
27435,vicuna-7b,alpaca-13b,l
27436,vicuna-7b,gpt-4,l
27437,koala-13b,mpt-7b-chat,l
27438,oasst-pythia-12b,mpt-7b-chat,l
27439,fastchat-t5-3b,gpt-3.5-turbo,l
27440,vicuna-7b,koala-13b,l
27441,koala-13b,vicuna-7b,l
27442,gpt-3.5-turbo,gpt-4,l
27443,gpt-3.5-turbo,gpt-4,l
27444,claude-instant-v1,RWKV-4-Raven-14B,l
27445,claude-instant-v1,vicuna-13b,l
27446,vicuna-7b,dolly-v2-12b,l
27447,RWKV-4-Raven-14B,gpt-4,l
27448,fastchat-t5-3b,claude-instant-v1,l
27449,oasst-pythia-12b,claude-instant-v1,l
27450,claude-v1,koala-13b,l
27451,chatglm-6b,mpt-7b-chat,l
27452,palm-2,claude-v1,l
27453,vicuna-7b,claude-v1,l
27454,palm-2,gpt-4,l
27455,vicuna-7b,claude-instant-v1,l
27456,mpt-7b-chat,chatglm-6b,l
27457,oasst-pythia-12b,claude-v1,l
27458,koala-13b,claude-instant-v1,l
27459,gpt-3.5-turbo,koala-13b,l
27460,claude-v1,koala-13b,l
27461,oasst-pythia-12b,chatglm-6b,l
27462,vicuna-13b,gpt-4,l
27463,alpaca-13b,gpt-3.5-turbo,l
27464,koala-13b,oasst-pythia-12b,l
27465,gpt-4,mpt-7b-chat,l
27466,mpt-7b-chat,vicuna-13b,l
27467,gpt-4,claude-instant-v1,l
27468,vicuna-7b,fastchat-t5-3b,l
27469,vicuna-7b,stablelm-tuned-alpha-7b,l
27470,palm-2,koala-13b,l
27471,palm-2,dolly-v2-12b,l
27472,vicuna-13b,claude-v1,l
27473,claude-instant-v1,oasst-pythia-12b,l
27474,vicuna-13b,claude-v1,l
27475,mpt-7b-chat,claude-instant-v1,l
27476,palm-2,claude-instant-v1,l
27477,palm-2,oasst-pythia-12b,l
27478,RWKV-4-Raven-14B,palm-2,l
27479,RWKV-4-Raven-14B,oasst-pythia-12b,l
27480,vicuna-7b,vicuna-13b,l
27481,claude-instant-v1,gpt-3.5-turbo,l
27482,claude-v1,gpt-3.5-turbo,l
27483,koala-13b,mpt-7b-chat,l
27484,claude-instant-v1,alpaca-13b,l
27485,claude-instant-v1,claude-v1,l
27486,vicuna-7b,claude-instant-v1,l
27487,claude-instant-v1,chatglm-6b,l
27488,vicuna-7b,claude-instant-v1,l
27489,RWKV-4-Raven-14B,gpt-3.5-turbo,l
27490,dolly-v2-12b,fastchat-t5-3b,l
27491,claude-v1,chatglm-6b,l
27492,gpt-3.5-turbo,oasst-pythia-12b,l
27493,alpaca-13b,koala-13b,l
27494,vicuna-7b,claude-v1,l
27495,oasst-pythia-12b,vicuna-13b,l
27496,gpt-3.5-turbo,vicuna-7b,l
27497,oasst-pythia-12b,palm-2,l
27498,fastchat-t5-3b,claude-instant-v1,l
27499,claude-v1,gpt-4,l
27500,vicuna-7b,gpt-4,l
27501,vicuna-13b,oasst-pythia-12b,l
27502,mpt-7b-chat,koala-13b,l
27503,claude-instant-v1,gpt-3.5-turbo,l
27504,claude-v1,vicuna-7b,l
27505,gpt-3.5-turbo,vicuna-7b,l
27506,fastchat-t5-3b,claude-v1,l
27507,fastchat-t5-3b,vicuna-13b,l
27508,RWKV-4-Raven-14B,mpt-7b-chat,l
27509,koala-13b,palm-2,l
27510,gpt-3.5-turbo,koala-13b,l
27511,palm-2,koala-13b,l
27512,claude-instant-v1,stablelm-tuned-alpha-7b,l
27513,palm-2,dolly-v2-12b,l
27514,claude-instant-v1,chatglm-6b,l
27515,koala-13b,claude-instant-v1,l
27516,alpaca-13b,vicuna-7b,l
27517,koala-13b,RWKV-4-Raven-14B,l
27518,gpt-3.5-turbo,vicuna-7b,l
27519,vicuna-7b,gpt-3.5-turbo,l
27520,claude-instant-v1,mpt-7b-chat,l
27521,palm-2,stablelm-tuned-alpha-7b,l
27522,alpaca-13b,stablelm-tuned-alpha-7b,l
27523,koala-13b,vicuna-7b,l
27524,vicuna-7b,koala-13b,l
27525,gpt-3.5-turbo,claude-instant-v1,l
27526,koala-13b,claude-instant-v1,l
27527,vicuna-13b,gpt-4,l
27528,alpaca-13b,koala-13b,l
27529,vicuna-7b,gpt-4,l
27530,fastchat-t5-3b,palm-2,l
27531,claude-v1,chatglm-6b,l
27532,oasst-pythia-12b,claude-v1,l
27533,chatglm-6b,vicuna-7b,l
27534,RWKV-4-Raven-14B,vicuna-7b,l
27535,vicuna-13b,fastchat-t5-3b,l
27536,koala-13b,llama-13b,l
27537,fastchat-t5-3b,vicuna-7b,l
27538,vicuna-7b,koala-13b,l
27539,claude-instant-v1,koala-13b,l
27540,dolly-v2-12b,claude-v1,l
27541,RWKV-4-Raven-14B,claude-v1,l
27542,oasst-pythia-12b,gpt-4,l
27543,fastchat-t5-3b,claude-instant-v1,l
27544,gpt-3.5-turbo,claude-instant-v1,l
27545,alpaca-13b,claude-instant-v1,l
27546,koala-13b,claude-v1,l
27547,vicuna-13b,gpt-3.5-turbo,l
27548,claude-instant-v1,vicuna-7b,l
27549,oasst-pythia-12b,vicuna-7b,l
27550,gpt-3.5-turbo,claude-instant-v1,l
27551,gpt-4,dolly-v2-12b,l
27552,gpt-3.5-turbo,dolly-v2-12b,l
27553,claude-instant-v1,oasst-pythia-12b,l
27554,chatglm-6b,mpt-7b-chat,l
27555,claude-v1,RWKV-4-Raven-14B,l
27556,alpaca-13b,mpt-7b-chat,l
27557,fastchat-t5-3b,claude-instant-v1,l
27558,palm-2,mpt-7b-chat,l
27559,claude-instant-v1,stablelm-tuned-alpha-7b,l
27560,koala-13b,gpt-3.5-turbo,l
27561,vicuna-7b,gpt-3.5-turbo,l
27562,gpt-3.5-turbo,gpt-4,l
27563,koala-13b,oasst-pythia-12b,l
27564,vicuna-7b,fastchat-t5-3b,l
27565,oasst-pythia-12b,claude-instant-v1,l
27566,RWKV-4-Raven-14B,fastchat-t5-3b,l
27567,claude-instant-v1,oasst-pythia-12b,l
27568,claude-instant-v1,alpaca-13b,l
27569,stablelm-tuned-alpha-7b,claude-instant-v1,l
27570,vicuna-7b,mpt-7b-chat,l
27571,mpt-7b-chat,vicuna-13b,l
27572,chatglm-6b,vicuna-13b,l
27573,vicuna-7b,alpaca-13b,l
27574,vicuna-7b,vicuna-13b,l
27575,gpt-3.5-turbo,oasst-pythia-12b,l
27576,oasst-pythia-12b,vicuna-7b,l
27577,palm-2,mpt-7b-chat,l
27578,claude-instant-v1,chatglm-6b,l
27579,palm-2,claude-instant-v1,l
27580,fastchat-t5-3b,alpaca-13b,l
27581,palm-2,vicuna-7b,l
27582,claude-instant-v1,fastchat-t5-3b,l
27583,claude-instant-v1,palm-2,l
27584,dolly-v2-12b,vicuna-13b,l
27585,koala-13b,RWKV-4-Raven-14B,l
27586,RWKV-4-Raven-14B,claude-v1,l
27587,stablelm-tuned-alpha-7b,oasst-pythia-12b,l
27588,stablelm-tuned-alpha-7b,vicuna-7b,l
27589,RWKV-4-Raven-14B,vicuna-7b,l
27590,dolly-v2-12b,RWKV-4-Raven-14B,l
27591,oasst-pythia-12b,gpt-3.5-turbo,l
27592,claude-instant-v1,gpt-3.5-turbo,l
27593,vicuna-7b,mpt-7b-chat,l
27594,vicuna-7b,RWKV-4-Raven-14B,l
27595,claude-v1,vicuna-7b,l
27596,palm-2,mpt-7b-chat,l
27597,stablelm-tuned-alpha-7b,claude-instant-v1,l
27598,oasst-pythia-12b,vicuna-7b,l
27599,vicuna-13b,claude-instant-v1,l
27600,claude-instant-v1,RWKV-4-Raven-14B,l
27601,vicuna-7b,gpt-3.5-turbo,l
27602,dolly-v2-12b,vicuna-13b,l
27603,claude-v1,RWKV-4-Raven-14B,l
27604,gpt-3.5-turbo,palm-2,l
27605,fastchat-t5-3b,gpt-4,l
27606,gpt-3.5-turbo,claude-instant-v1,l
27607,vicuna-13b,chatglm-6b,l
27608,oasst-pythia-12b,claude-v1,l
27609,palm-2,llama-13b,l
27610,claude-instant-v1,koala-13b,l
27611,mpt-7b-chat,vicuna-13b,l
27612,vicuna-13b,gpt-3.5-turbo,l
27613,chatglm-6b,gpt-4,l
27614,mpt-7b-chat,vicuna-7b,l
27615,vicuna-13b,vicuna-7b,l
27616,claude-v1,claude-instant-v1,l
27617,claude-instant-v1,oasst-pythia-12b,l
27618,mpt-7b-chat,oasst-pythia-12b,l
27619,oasst-pythia-12b,gpt-4,l
27620,claude-v1,RWKV-4-Raven-14B,l
27621,vicuna-13b,vicuna-7b,l
27622,stablelm-tuned-alpha-7b,palm-2,l
27623,vicuna-7b,stablelm-tuned-alpha-7b,l
27624,koala-13b,fastchat-t5-3b,l
27625,gpt-4,palm-2,l
27626,fastchat-t5-3b,chatglm-6b,l
27627,gpt-3.5-turbo,vicuna-7b,l
27628,vicuna-13b,claude-v1,l
27629,koala-13b,palm-2,l
27630,chatglm-6b,RWKV-4-Raven-14B,l
27631,gpt-3.5-turbo,vicuna-13b,l
27632,RWKV-4-Raven-14B,koala-13b,l
27633,claude-v1,vicuna-13b,l
27634,vicuna-7b,claude-instant-v1,l
27635,koala-13b,fastchat-t5-3b,l
27636,mpt-7b-chat,gpt-3.5-turbo,l
27637,gpt-4,vicuna-7b,l
27638,gpt-3.5-turbo,vicuna-13b,l
27639,claude-instant-v1,vicuna-7b,l
27640,oasst-pythia-12b,vicuna-7b,l
27641,claude-instant-v1,claude-v1,l
27642,RWKV-4-Raven-14B,vicuna-13b,l
27643,oasst-pythia-12b,palm-2,l
27644,claude-instant-v1,gpt-3.5-turbo,l
27645,claude-v1,vicuna-7b,l
27646,claude-instant-v1,palm-2,l
27647,vicuna-13b,claude-instant-v1,l
27648,stablelm-tuned-alpha-7b,palm-2,l
27649,gpt-3.5-turbo,fastchat-t5-3b,l
27650,gpt-3.5-turbo,claude-instant-v1,l
27651,claude-instant-v1,stablelm-tuned-alpha-7b,l
27652,fastchat-t5-3b,oasst-pythia-12b,l
27653,palm-2,gpt-4,l
27654,vicuna-7b,alpaca-13b,l
27655,claude-v1,alpaca-13b,l
27656,claude-v1,gpt-3.5-turbo,l
27657,claude-v1,gpt-3.5-turbo,l
27658,stablelm-tuned-alpha-7b,claude-v1,l
27659,dolly-v2-12b,claude-instant-v1,l
27660,claude-instant-v1,koala-13b,l
27661,mpt-7b-chat,gpt-4,l
27662,palm-2,chatglm-6b,l
27663,claude-instant-v1,gpt-4,l
27664,palm-2,vicuna-7b,l
27665,vicuna-13b,palm-2,l
27666,claude-instant-v1,vicuna-7b,l
27667,vicuna-7b,oasst-pythia-12b,l
27668,gpt-4,claude-instant-v1,l
27669,RWKV-4-Raven-14B,gpt-4,l
27670,claude-instant-v1,koala-13b,l
27671,claude-instant-v1,gpt-3.5-turbo,l
27672,claude-instant-v1,RWKV-4-Raven-14B,l
27673,vicuna-7b,claude-instant-v1,l
27674,palm-2,oasst-pythia-12b,l
27675,vicuna-7b,gpt-4,l
27676,gpt-3.5-turbo,vicuna-7b,l
27677,mpt-7b-chat,claude-v1,l
27678,alpaca-13b,vicuna-13b,l
27679,RWKV-4-Raven-14B,fastchat-t5-3b,l
27680,vicuna-7b,gpt-3.5-turbo,l
27681,oasst-pythia-12b,gpt-3.5-turbo,l
27682,palm-2,koala-13b,l
27683,vicuna-13b,koala-13b,l
27684,oasst-pythia-12b,claude-instant-v1,l
27685,vicuna-7b,stablelm-tuned-alpha-7b,l
27686,chatglm-6b,claude-instant-v1,l
27687,RWKV-4-Raven-14B,alpaca-13b,l
27688,palm-2,claude-instant-v1,l
27689,vicuna-7b,claude-instant-v1,l
27690,oasst-pythia-12b,palm-2,l
27691,vicuna-7b,fastchat-t5-3b,l
27692,chatglm-6b,oasst-pythia-12b,l
27693,palm-2,claude-instant-v1,l
27694,oasst-pythia-12b,claude-v1,l
27695,fastchat-t5-3b,palm-2,l
27696,RWKV-4-Raven-14B,claude-v1,l
27697,claude-instant-v1,stablelm-tuned-alpha-7b,l
27698,claude-v1,alpaca-13b,l
27699,RWKV-4-Raven-14B,palm-2,l
27700,claude-instant-v1,gpt-4,l
27701,koala-13b,fastchat-t5-3b,l
27702,claude-instant-v1,gpt-4,l
27703,claude-instant-v1,alpaca-13b,l
27704,mpt-7b-chat,vicuna-7b,l
27705,alpaca-13b,gpt-3.5-turbo,l
27706,alpaca-13b,palm-2,l
27707,claude-v1,mpt-7b-chat,l
27708,RWKV-4-Raven-14B,gpt-4,l
27709,gpt-4,vicuna-7b,l
27710,claude-instant-v1,vicuna-7b,l
27711,gpt-4,vicuna-13b,l
27712,vicuna-7b,koala-13b,l
27713,vicuna-7b,koala-13b,l
27714,chatglm-6b,gpt-4,l
27715,gpt-3.5-turbo,vicuna-7b,l
27716,claude-v1,alpaca-13b,l
27717,gpt-3.5-turbo,oasst-pythia-12b,l
27718,RWKV-4-Raven-14B,mpt-7b-chat,l
27719,chatglm-6b,claude-instant-v1,l
27720,fastchat-t5-3b,alpaca-13b,l
27721,claude-instant-v1,mpt-7b-chat,l
27722,oasst-pythia-12b,chatglm-6b,l
27723,mpt-7b-chat,chatglm-6b,l
27724,alpaca-13b,gpt-3.5-turbo,l
27725,gpt-3.5-turbo,dolly-v2-12b,l
27726,gpt-3.5-turbo,dolly-v2-12b,l
27727,claude-instant-v1,claude-v1,l
27728,mpt-7b-chat,gpt-3.5-turbo,l
27729,vicuna-7b,claude-v1,l
27730,claude-v1,stablelm-tuned-alpha-7b,l
27731,alpaca-13b,claude-instant-v1,l
27732,koala-13b,chatglm-6b,l
27733,chatglm-6b,fastchat-t5-3b,l
27734,chatglm-6b,fastchat-t5-3b,l
27735,gpt-3.5-turbo,RWKV-4-Raven-14B,l
27736,claude-instant-v1,dolly-v2-12b,l
27737,claude-instant-v1,claude-v1,l
27738,alpaca-13b,palm-2,l
27739,mpt-7b-chat,stablelm-tuned-alpha-7b,l
27740,vicuna-7b,fastchat-t5-3b,l
27741,gpt-4,oasst-pythia-12b,l
27742,RWKV-4-Raven-14B,claude-instant-v1,l
27743,alpaca-13b,palm-2,l
27744,claude-v1,vicuna-7b,l
27745,gpt-3.5-turbo,claude-v1,l
27746,koala-13b,claude-instant-v1,l
27747,vicuna-7b,oasst-pythia-12b,l
27748,gpt-3.5-turbo,oasst-pythia-12b,l
27749,vicuna-7b,palm-2,l
27750,dolly-v2-12b,claude-v1,l
27751,claude-v1,vicuna-7b,l
27752,gpt-4,koala-13b,l
27753,alpaca-13b,chatglm-6b,l
27754,mpt-7b-chat,claude-v1,l
27755,RWKV-4-Raven-14B,koala-13b,l
27756,claude-v1,dolly-v2-12b,l
27757,claude-v1,alpaca-13b,l
27758,claude-v1,gpt-3.5-turbo,l
27759,palm-2,vicuna-7b,l
27760,RWKV-4-Raven-14B,stablelm-tuned-alpha-7b,l
27761,gpt-4,alpaca-13b,l
27762,oasst-pythia-12b,claude-v1,l
27763,koala-13b,mpt-7b-chat,l
27764,claude-instant-v1,gpt-3.5-turbo,l
27765,stablelm-tuned-alpha-7b,fastchat-t5-3b,l
27766,palm-2,alpaca-13b,l
27767,vicuna-7b,gpt-3.5-turbo,l
27768,vicuna-13b,claude-instant-v1,l
27769,vicuna-7b,mpt-7b-chat,l
27770,vicuna-7b,fastchat-t5-3b,l
27771,claude-instant-v1,oasst-pythia-12b,l
27772,palm-2,koala-13b,l
27773,RWKV-4-Raven-14B,dolly-v2-12b,l
27774,claude-v1,RWKV-4-Raven-14B,l
27775,mpt-7b-chat,claude-v1,l
27776,palm-2,gpt-4,l
27777,gpt-3.5-turbo,vicuna-7b,l
27778,vicuna-13b,claude-instant-v1,l
27779,claude-v1,koala-13b,l
27780,fastchat-t5-3b,koala-13b,l
27781,oasst-pythia-12b,claude-instant-v1,l
27782,claude-instant-v1,vicuna-7b,l
27783,gpt-4,dolly-v2-12b,l
27784,claude-instant-v1,palm-2,l
27785,gpt-3.5-turbo,vicuna-7b,l
27786,claude-instant-v1,mpt-7b-chat,l
27787,koala-13b,gpt-4,l
27788,stablelm-tuned-alpha-7b,claude-instant-v1,l
27789,vicuna-7b,RWKV-4-Raven-14B,l
27790,fastchat-t5-3b,oasst-pythia-12b,l
27791,stablelm-tuned-alpha-7b,alpaca-13b,l
27792,chatglm-6b,claude-v1,l
27793,claude-instant-v1,palm-2,l
27794,gpt-4,vicuna-13b,l
27795,claude-instant-v1,vicuna-7b,l
27796,gpt-4,mpt-7b-chat,l
27797,vicuna-7b,fastchat-t5-3b,l
27798,claude-v1,RWKV-4-Raven-14B,l
27799,koala-13b,vicuna-13b,l
27800,vicuna-7b,gpt-4,l
27801,koala-13b,chatglm-6b,l
27802,RWKV-4-Raven-14B,gpt-4,l
27803,oasst-pythia-12b,vicuna-7b,l
27804,vicuna-7b,claude-instant-v1,l
27805,mpt-7b-chat,gpt-3.5-turbo,l
27806,claude-instant-v1,gpt-4,l
27807,gpt-4,oasst-pythia-12b,l
27808,claude-instant-v1,koala-13b,l
27809,oasst-pythia-12b,vicuna-7b,l
27810,koala-13b,RWKV-4-Raven-14B,l
27811,mpt-7b-chat,claude-v1,l
27812,claude-instant-v1,palm-2,l
27813,dolly-v2-12b,palm-2,l
27814,vicuna-7b,gpt-3.5-turbo,l
27815,palm-2,mpt-7b-chat,l
27816,koala-13b,vicuna-13b,l
27817,vicuna-7b,koala-13b,l
27818,claude-instant-v1,alpaca-13b,l
27819,vicuna-7b,claude-instant-v1,l
27820,vicuna-7b,claude-instant-v1,l
27821,claude-v1,alpaca-13b,l
27822,fastchat-t5-3b,vicuna-13b,l
27823,palm-2,gpt-3.5-turbo,l
27824,koala-13b,chatglm-6b,l
27825,gpt-4,chatglm-6b,l
27826,claude-instant-v1,gpt-3.5-turbo,l
27827,claude-instant-v1,vicuna-7b,l
27828,RWKV-4-Raven-14B,mpt-7b-chat,l
27829,vicuna-7b,oasst-pythia-12b,l
27830,koala-13b,gpt-3.5-turbo,l
27831,gpt-4,vicuna-7b,l
27832,oasst-pythia-12b,claude-instant-v1,l
27833,RWKV-4-Raven-14B,fastchat-t5-3b,l
27834,vicuna-13b,fastchat-t5-3b,l
27835,chatglm-6b,RWKV-4-Raven-14B,l
27836,RWKV-4-Raven-14B,mpt-7b-chat,l
27837,koala-13b,chatglm-6b,l
27838,claude-instant-v1,mpt-7b-chat,l
27839,alpaca-13b,claude-v1,l
27840,claude-v1,vicuna-7b,l
27841,mpt-7b-chat,vicuna-7b,l
27842,alpaca-13b,vicuna-7b,l
27843,dolly-v2-12b,vicuna-7b,l
27844,gpt-4,mpt-7b-chat,l
27845,koala-13b,claude-instant-v1,l
27846,vicuna-7b,claude-instant-v1,l
27847,fastchat-t5-3b,claude-instant-v1,l
27848,RWKV-4-Raven-14B,vicuna-13b,l
27849,vicuna-7b,claude-instant-v1,l
27850,dolly-v2-12b,mpt-7b-chat,l
27851,oasst-pythia-12b,koala-13b,l
27852,koala-13b,gpt-4,l
27853,oasst-pythia-12b,gpt-4,l
27854,gpt-3.5-turbo,vicuna-7b,l
27855,claude-instant-v1,vicuna-13b,l
27856,chatglm-6b,vicuna-7b,l
27857,gpt-4,vicuna-13b,l
27858,alpaca-13b,mpt-7b-chat,l
27859,palm-2,RWKV-4-Raven-14B,l
27860,koala-13b,gpt-4,l
27861,stablelm-tuned-alpha-7b,vicuna-7b,l
27862,koala-13b,gpt-3.5-turbo,l
27863,chatglm-6b,vicuna-7b,l
27864,gpt-4,vicuna-7b,l
27865,oasst-pythia-12b,dolly-v2-12b,l
27866,chatglm-6b,gpt-3.5-turbo,l
27867,vicuna-7b,RWKV-4-Raven-14B,l
27868,chatglm-6b,vicuna-7b,l
27869,palm-2,gpt-4,l
27870,vicuna-7b,claude-instant-v1,l
27871,palm-2,vicuna-7b,l
27872,vicuna-13b,koala-13b,l
27873,claude-v1,palm-2,l
27874,claude-v1,claude-instant-v1,l
27875,gpt-3.5-turbo,vicuna-7b,l
27876,oasst-pythia-12b,vicuna-7b,l
27877,claude-instant-v1,alpaca-13b,l
27878,gpt-3.5-turbo,koala-13b,l
27879,vicuna-7b,gpt-3.5-turbo,l
27880,koala-13b,gpt-3.5-turbo,l
27881,gpt-4,palm-2,l
27882,dolly-v2-12b,vicuna-7b,l
27883,vicuna-7b,claude-instant-v1,l
27884,RWKV-4-Raven-14B,vicuna-13b,l
27885,dolly-v2-12b,claude-instant-v1,l
27886,fastchat-t5-3b,gpt-4,l
27887,fastchat-t5-3b,stablelm-tuned-alpha-7b,l
27888,claude-instant-v1,mpt-7b-chat,l
27889,gpt-4,claude-instant-v1,l
27890,gpt-3.5-turbo,gpt-4,l
27891,claude-instant-v1,gpt-3.5-turbo,l
27892,mpt-7b-chat,palm-2,l
27893,gpt-4,vicuna-7b,l
27894,stablelm-tuned-alpha-7b,gpt-4,l
27895,vicuna-7b,claude-v1,l
27896,claude-instant-v1,vicuna-7b,l
27897,fastchat-t5-3b,claude-v1,l
27898,chatglm-6b,palm-2,l
27899,chatglm-6b,vicuna-7b,l
27900,mpt-7b-chat,chatglm-6b,l
27901,vicuna-13b,chatglm-6b,l
27902,fastchat-t5-3b,vicuna-13b,l
27903,dolly-v2-12b,chatglm-6b,l
27904,vicuna-13b,stablelm-tuned-alpha-7b,l
27905,gpt-4,claude-instant-v1,l
27906,claude-instant-v1,koala-13b,l
27907,vicuna-7b,vicuna-13b,l
27908,koala-13b,fastchat-t5-3b,l
27909,claude-instant-v1,vicuna-7b,l
27910,vicuna-13b,claude-v1,l
27911,claude-v1,fastchat-t5-3b,l
27912,vicuna-7b,fastchat-t5-3b,l
27913,gpt-3.5-turbo,vicuna-7b,l
27914,fastchat-t5-3b,chatglm-6b,l
27915,oasst-pythia-12b,koala-13b,l
27916,vicuna-7b,dolly-v2-12b,l
27917,vicuna-7b,gpt-4,l
27918,claude-instant-v1,koala-13b,l
27919,chatglm-6b,claude-v1,l
27920,claude-instant-v1,mpt-7b-chat,l
27921,mpt-7b-chat,gpt-4,l
27922,dolly-v2-12b,stablelm-tuned-alpha-7b,l
27923,claude-v1,gpt-4,l
27924,vicuna-7b,alpaca-13b,l
27925,claude-instant-v1,fastchat-t5-3b,l
27926,gpt-3.5-turbo,oasst-pythia-12b,l
27927,koala-13b,gpt-3.5-turbo,l
27928,claude-instant-v1,palm-2,l
27929,claude-instant-v1,gpt-4,l
27930,dolly-v2-12b,gpt-4,l
27931,alpaca-13b,mpt-7b-chat,l
27932,oasst-pythia-12b,dolly-v2-12b,l
27933,gpt-4,claude-v1,l
27934,vicuna-13b,claude-instant-v1,l
27935,dolly-v2-12b,RWKV-4-Raven-14B,l
27936,vicuna-7b,vicuna-13b,l
27937,gpt-4,vicuna-13b,l
27938,dolly-v2-12b,oasst-pythia-12b,l
27939,claude-v1,llama-13b,l
27940,vicuna-7b,claude-v1,l
27941,vicuna-7b,gpt-3.5-turbo,l
27942,fastchat-t5-3b,mpt-7b-chat,l
27943,mpt-7b-chat,dolly-v2-12b,l
27944,chatglm-6b,vicuna-13b,l
27945,mpt-7b-chat,oasst-pythia-12b,l
27946,gpt-3.5-turbo,claude-v1,l
27947,vicuna-7b,fastchat-t5-3b,l
27948,mpt-7b-chat,vicuna-7b,l
27949,claude-instant-v1,alpaca-13b,l
27950,claude-v1,RWKV-4-Raven-14B,l
27951,claude-v1,palm-2,l
27952,alpaca-13b,vicuna-7b,l
27953,alpaca-13b,vicuna-7b,l
27954,chatglm-6b,koala-13b,l
27955,palm-2,claude-instant-v1,l
27956,koala-13b,palm-2,l
27957,gpt-3.5-turbo,claude-instant-v1,l
27958,claude-instant-v1,palm-2,l
27959,alpaca-13b,gpt-3.5-turbo,l
27960,vicuna-7b,stablelm-tuned-alpha-7b,l
27961,koala-13b,oasst-pythia-12b,l
27962,oasst-pythia-12b,claude-instant-v1,l
27963,palm-2,claude-instant-v1,l
27964,koala-13b,palm-2,l
27965,RWKV-4-Raven-14B,gpt-3.5-turbo,l
27966,claude-instant-v1,alpaca-13b,l
27967,vicuna-7b,alpaca-13b,l
27968,palm-2,fastchat-t5-3b,l
27969,gpt-3.5-turbo,claude-v1,l
27970,claude-instant-v1,vicuna-7b,l
27971,vicuna-7b,oasst-pythia-12b,l
27972,vicuna-7b,palm-2,l
27973,palm-2,RWKV-4-Raven-14B,l
27974,claude-instant-v1,stablelm-tuned-alpha-7b,l
27975,vicuna-7b,palm-2,l
27976,stablelm-tuned-alpha-7b,chatglm-6b,l
27977,fastchat-t5-3b,gpt-3.5-turbo,l
27978,chatglm-6b,koala-13b,l
27979,gpt-3.5-turbo,gpt-4,l
27980,claude-instant-v1,vicuna-7b,l
27981,claude-v1,vicuna-7b,l
27982,mpt-7b-chat,vicuna-7b,l
27983,stablelm-tuned-alpha-7b,claude-instant-v1,l
27984,gpt-3.5-turbo,dolly-v2-12b,l
27985,vicuna-7b,koala-13b,l
27986,palm-2,vicuna-7b,l
27987,RWKV-4-Raven-14B,vicuna-13b,l
27988,claude-instant-v1,koala-13b,l
27989,claude-instant-v1,alpaca-13b,l
27990,claude-instant-v1,vicuna-7b,l
27991,mpt-7b-chat,claude-v1,l
27992,gpt-4,stablelm-tuned-alpha-7b,l
27993,fastchat-t5-3b,claude-instant-v1,l
27994,oasst-pythia-12b,claude-v1,l
27995,RWKV-4-Raven-14B,claude-v1,l
27996,palm-2,vicuna-13b,l
27997,gpt-3.5-turbo,claude-instant-v1,l
27998,koala-13b,vicuna-7b,l
27999,vicuna-13b,vicuna-7b,l
28000,claude-instant-v1,palm-2,l
28001,vicuna-7b,palm-2,l
28002,gpt-4,koala-13b,l
28003,claude-instant-v1,claude-v1,l
28004,vicuna-7b,palm-2,l
28005,vicuna-7b,vicuna-13b,l
28006,vicuna-13b,claude-v1,l
28007,claude-instant-v1,palm-2,l
28008,gpt-3.5-turbo,vicuna-13b,l
28009,koala-13b,chatglm-6b,l
28010,chatglm-6b,claude-instant-v1,l
28011,mpt-7b-chat,claude-instant-v1,l
28012,chatglm-6b,vicuna-7b,l
28013,gpt-3.5-turbo,claude-instant-v1,l
28014,alpaca-13b,gpt-3.5-turbo,l
28015,vicuna-13b,claude-instant-v1,l
28016,koala-13b,oasst-pythia-12b,l
28017,fastchat-t5-3b,vicuna-7b,l
28018,vicuna-13b,claude-instant-v1,l
28019,mpt-7b-chat,fastchat-t5-3b,l
